received_at	device_id	f_port	f_cnt	decoded_payload	rssi	data_rate_index	consumed_airtime
2025-06-05T18:18:58.259890384Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 0, 'bat2': 0, 'co2': 524, 'humi': 41, 'methane': 237, 'temp': 25, 'unix': 1719592189}	-111		0.123392s
2025-06-05T18:20:10.531868378Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 549, 'humi': 41, 'methane': 246, 'temp': 25, 'unix': 1749154765}	-29		1.646592s
2025-06-05T18:21:08.984643489Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 566, 'humi': 42, 'methane': 242, 'temp': 24, 'unix': 1749154824}	-27		1.646592s
2025-06-05T18:29:55.102562306Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 403, 'bat2': 498, 'co2': 490, 'humi': 42, 'methane': 221, 'temp': 25, 'unix': 1749155351}	-29		0.133632s
2025-06-05T18:43:00.799340052Z	eui-2cf7f1203230c6b7	8		{'bat1': 413, 'bat2': 498, 'co2': 452, 'humi': 43, 'methane': 229, 'temp': 24, 'unix': 1749156136}	-29		1.646592s
2025-06-05T18:48:25.847009579Z	eui-2cf7f1203230c6b7	8		{'bat1': 403, 'bat2': 498, 'co2': 714, 'humi': 47, 'methane': 197, 'temp': 22, 'unix': 1749156461}	-28		1.646592s
2025-06-05T18:53:27.631614220Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 638, 'humi': 46, 'methane': 203, 'temp': 23, 'unix': 1749156762}	-113		1.646592s
2025-06-05T19:02:13.673386666Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 402, 'bat2': 498, 'co2': 523, 'humi': 44, 'methane': 204, 'temp': 24, 'unix': 1749157290}	-34		0.071936s
2025-06-05T18:08:35.708261060Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 441, 'humi': 45, 'methane': 715, 'temp': 23, 'unix': 1719591565}	-27		1.482752s
2025-06-05T18:10:14.265229267Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 589, 'humi': 43, 'methane': 297, 'temp': 24, 'unix': 1719591664}	-27		1.482752s
2025-06-05T18:18:58.259890384Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 0, 'bat2': 0, 'co2': 524, 'humi': 41, 'methane': 237, 'temp': 25, 'unix': 1719592189}	-111		0.123392s
2025-06-05T18:20:10.531868378Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 549, 'humi': 41, 'methane': 246, 'temp': 25, 'unix': 1749154765}	-29		1.646592s
2025-06-05T18:21:08.984643489Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 566, 'humi': 42, 'methane': 242, 'temp': 24, 'unix': 1749154824}	-27		1.646592s
2025-06-05T18:29:55.102562306Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 403, 'bat2': 498, 'co2': 490, 'humi': 42, 'methane': 221, 'temp': 25, 'unix': 1749155351}	-29		0.133632s
2025-06-05T18:43:00.799340052Z	eui-2cf7f1203230c6b7	8		{'bat1': 413, 'bat2': 498, 'co2': 452, 'humi': 43, 'methane': 229, 'temp': 24, 'unix': 1749156136}	-29		1.646592s
2025-06-05T18:48:25.847009579Z	eui-2cf7f1203230c6b7	8		{'bat1': 403, 'bat2': 498, 'co2': 714, 'humi': 47, 'methane': 197, 'temp': 22, 'unix': 1749156461}	-28		1.646592s
2025-06-05T18:53:27.631614220Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 638, 'humi': 46, 'methane': 203, 'temp': 23, 'unix': 1749156762}	-113		1.646592s
2025-06-05T19:02:13.673386666Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 402, 'bat2': 498, 'co2': 523, 'humi': 44, 'methane': 204, 'temp': 24, 'unix': 1749157290}	-34		0.071936s
2025-06-05T18:08:35.708261060Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 441, 'humi': 45, 'methane': 715, 'temp': 23, 'unix': 1719591565}	-27		1.482752s
2025-06-05T18:10:14.265229267Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 589, 'humi': 43, 'methane': 297, 'temp': 24, 'unix': 1719591664}	-27		1.482752s
2025-06-05T18:18:58.259890384Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 0, 'bat2': 0, 'co2': 524, 'humi': 41, 'methane': 237, 'temp': 25, 'unix': 1719592189}	-111		0.123392s
2025-06-05T18:20:10.531868378Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 549, 'humi': 41, 'methane': 246, 'temp': 25, 'unix': 1749154765}	-29		1.646592s
2025-06-05T18:21:08.984643489Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 566, 'humi': 42, 'methane': 242, 'temp': 24, 'unix': 1749154824}	-27		1.646592s
2025-06-05T18:29:55.102562306Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 403, 'bat2': 498, 'co2': 490, 'humi': 42, 'methane': 221, 'temp': 25, 'unix': 1749155351}	-29		0.133632s
2025-06-05T18:43:00.799340052Z	eui-2cf7f1203230c6b7	8		{'bat1': 413, 'bat2': 498, 'co2': 452, 'humi': 43, 'methane': 229, 'temp': 24, 'unix': 1749156136}	-29		1.646592s
2025-06-05T18:48:25.847009579Z	eui-2cf7f1203230c6b7	8		{'bat1': 403, 'bat2': 498, 'co2': 714, 'humi': 47, 'methane': 197, 'temp': 22, 'unix': 1749156461}	-28		1.646592s
2025-06-05T18:53:27.631614220Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 638, 'humi': 46, 'methane': 203, 'temp': 23, 'unix': 1749156762}	-113		1.646592s
2025-06-05T19:02:13.673386666Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 402, 'bat2': 498, 'co2': 523, 'humi': 44, 'methane': 204, 'temp': 24, 'unix': 1749157290}	-34		0.071936s
2025-06-05T18:08:35.708261060Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 441, 'humi': 45, 'methane': 715, 'temp': 23, 'unix': 1719591565}	-27		1.482752s
2025-06-05T18:10:14.265229267Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 589, 'humi': 43, 'methane': 297, 'temp': 24, 'unix': 1719591664}	-27		1.482752s
2025-06-05T18:18:58.259890384Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 0, 'bat2': 0, 'co2': 524, 'humi': 41, 'methane': 237, 'temp': 25, 'unix': 1719592189}	-111		0.123392s
2025-06-05T18:20:10.531868378Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 549, 'humi': 41, 'methane': 246, 'temp': 25, 'unix': 1749154765}	-29		1.646592s
2025-06-05T18:21:08.984643489Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 566, 'humi': 42, 'methane': 242, 'temp': 24, 'unix': 1749154824}	-27		1.646592s
2025-06-05T18:29:55.102562306Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 403, 'bat2': 498, 'co2': 490, 'humi': 42, 'methane': 221, 'temp': 25, 'unix': 1749155351}	-29		0.133632s
2025-06-05T18:43:00.799340052Z	eui-2cf7f1203230c6b7	8		{'bat1': 413, 'bat2': 498, 'co2': 452, 'humi': 43, 'methane': 229, 'temp': 24, 'unix': 1749156136}	-29		1.646592s
2025-06-05T18:48:25.847009579Z	eui-2cf7f1203230c6b7	8		{'bat1': 403, 'bat2': 498, 'co2': 714, 'humi': 47, 'methane': 197, 'temp': 22, 'unix': 1749156461}	-28		1.646592s
2025-06-05T18:53:27.631614220Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 638, 'humi': 46, 'methane': 203, 'temp': 23, 'unix': 1749156762}	-113		1.646592s
2025-06-05T19:02:13.673386666Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 402, 'bat2': 498, 'co2': 523, 'humi': 44, 'methane': 204, 'temp': 24, 'unix': 1749157290}	-34		0.071936s
2025-06-05T18:08:35.708261060Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 441, 'humi': 45, 'methane': 715, 'temp': 23, 'unix': 1719591565}	-27		1.482752s
2025-06-05T18:10:14.265229267Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 589, 'humi': 43, 'methane': 297, 'temp': 24, 'unix': 1719591664}	-27		1.482752s
2025-06-05T18:18:58.259890384Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 0, 'bat2': 0, 'co2': 524, 'humi': 41, 'methane': 237, 'temp': 25, 'unix': 1719592189}	-111		0.123392s
2025-06-05T18:20:10.531868378Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 549, 'humi': 41, 'methane': 246, 'temp': 25, 'unix': 1749154765}	-29		1.646592s
2025-06-05T18:21:08.984643489Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 566, 'humi': 42, 'methane': 242, 'temp': 24, 'unix': 1749154824}	-27		1.646592s
2025-06-05T18:29:55.102562306Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 403, 'bat2': 498, 'co2': 490, 'humi': 42, 'methane': 221, 'temp': 25, 'unix': 1749155351}	-29		0.133632s
2025-06-05T18:43:00.799340052Z	eui-2cf7f1203230c6b7	8		{'bat1': 413, 'bat2': 498, 'co2': 452, 'humi': 43, 'methane': 229, 'temp': 24, 'unix': 1749156136}	-29		1.646592s
2025-06-05T18:48:25.847009579Z	eui-2cf7f1203230c6b7	8		{'bat1': 403, 'bat2': 498, 'co2': 714, 'humi': 47, 'methane': 197, 'temp': 22, 'unix': 1749156461}	-28		1.646592s
2025-06-05T18:53:27.631614220Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 638, 'humi': 46, 'methane': 203, 'temp': 23, 'unix': 1749156762}	-113		1.646592s
2025-06-05T19:02:13.673386666Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 402, 'bat2': 498, 'co2': 523, 'humi': 44, 'methane': 204, 'temp': 24, 'unix': 1749157290}	-34		0.071936s
2025-06-05T18:08:35.708261060Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 441, 'humi': 45, 'methane': 715, 'temp': 23, 'unix': 1719591565}	-27		1.482752s
2025-06-05T18:10:14.265229267Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 589, 'humi': 43, 'methane': 297, 'temp': 24, 'unix': 1719591664}	-27		1.482752s
2025-06-05T18:18:58.259890384Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 0, 'bat2': 0, 'co2': 524, 'humi': 41, 'methane': 237, 'temp': 25, 'unix': 1719592189}	-111		0.123392s
2025-06-05T18:20:10.531868378Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 549, 'humi': 41, 'methane': 246, 'temp': 25, 'unix': 1749154765}	-29		1.646592s
2025-06-05T18:21:08.984643489Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 566, 'humi': 42, 'methane': 242, 'temp': 24, 'unix': 1749154824}	-27		1.646592s
2025-06-05T18:29:55.102562306Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 403, 'bat2': 498, 'co2': 490, 'humi': 42, 'methane': 221, 'temp': 25, 'unix': 1749155351}	-29		0.133632s
2025-06-05T18:43:00.799340052Z	eui-2cf7f1203230c6b7	8		{'bat1': 413, 'bat2': 498, 'co2': 452, 'humi': 43, 'methane': 229, 'temp': 24, 'unix': 1749156136}	-29		1.646592s
2025-06-05T18:48:25.847009579Z	eui-2cf7f1203230c6b7	8		{'bat1': 403, 'bat2': 498, 'co2': 714, 'humi': 47, 'methane': 197, 'temp': 22, 'unix': 1749156461}	-28		1.646592s
2025-06-05T18:53:27.631614220Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 638, 'humi': 46, 'methane': 203, 'temp': 23, 'unix': 1749156762}	-113		1.646592s
2025-06-05T19:02:13.673386666Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 402, 'bat2': 498, 'co2': 523, 'humi': 44, 'methane': 204, 'temp': 24, 'unix': 1749157290}	-34		0.071936s
2025-06-05T18:08:35.708261060Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 441, 'humi': 45, 'methane': 715, 'temp': 23, 'unix': 1719591565}	-27		1.482752s
2025-06-05T18:10:14.265229267Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 589, 'humi': 43, 'methane': 297, 'temp': 24, 'unix': 1719591664}	-27		1.482752s
2025-06-05T18:18:58.259890384Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 0, 'bat2': 0, 'co2': 524, 'humi': 41, 'methane': 237, 'temp': 25, 'unix': 1719592189}	-111		0.123392s
2025-06-05T18:20:10.531868378Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 549, 'humi': 41, 'methane': 246, 'temp': 25, 'unix': 1749154765}	-29		1.646592s
2025-06-05T18:21:08.984643489Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 566, 'humi': 42, 'methane': 242, 'temp': 24, 'unix': 1749154824}	-27		1.646592s
2025-06-05T18:29:55.102562306Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 403, 'bat2': 498, 'co2': 490, 'humi': 42, 'methane': 221, 'temp': 25, 'unix': 1749155351}	-29		0.133632s
2025-06-05T18:43:00.799340052Z	eui-2cf7f1203230c6b7	8		{'bat1': 413, 'bat2': 498, 'co2': 452, 'humi': 43, 'methane': 229, 'temp': 24, 'unix': 1749156136}	-29		1.646592s
2025-06-05T18:48:25.847009579Z	eui-2cf7f1203230c6b7	8		{'bat1': 403, 'bat2': 498, 'co2': 714, 'humi': 47, 'methane': 197, 'temp': 22, 'unix': 1749156461}	-28		1.646592s
2025-06-05T18:53:27.631614220Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 638, 'humi': 46, 'methane': 203, 'temp': 23, 'unix': 1749156762}	-113		1.646592s
2025-06-05T19:02:13.673386666Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 402, 'bat2': 498, 'co2': 523, 'humi': 44, 'methane': 204, 'temp': 24, 'unix': 1749157290}	-34		0.071936s
2025-06-05T18:08:35.708261060Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 441, 'humi': 45, 'methane': 715, 'temp': 23, 'unix': 1719591565}	-27		1.482752s
2025-06-05T18:10:14.265229267Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 589, 'humi': 43, 'methane': 297, 'temp': 24, 'unix': 1719591664}	-27		1.482752s
2025-06-05T18:18:58.259890384Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 0, 'bat2': 0, 'co2': 524, 'humi': 41, 'methane': 237, 'temp': 25, 'unix': 1719592189}	-111		0.123392s
2025-06-05T18:20:10.531868378Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 549, 'humi': 41, 'methane': 246, 'temp': 25, 'unix': 1749154765}	-29		1.646592s
2025-06-05T18:21:08.984643489Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 566, 'humi': 42, 'methane': 242, 'temp': 24, 'unix': 1749154824}	-27		1.646592s
2025-06-05T18:29:55.102562306Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 403, 'bat2': 498, 'co2': 490, 'humi': 42, 'methane': 221, 'temp': 25, 'unix': 1749155351}	-29		0.133632s
2025-06-05T18:43:00.799340052Z	eui-2cf7f1203230c6b7	8		{'bat1': 413, 'bat2': 498, 'co2': 452, 'humi': 43, 'methane': 229, 'temp': 24, 'unix': 1749156136}	-29		1.646592s
2025-06-05T18:48:25.847009579Z	eui-2cf7f1203230c6b7	8		{'bat1': 403, 'bat2': 498, 'co2': 714, 'humi': 47, 'methane': 197, 'temp': 22, 'unix': 1749156461}	-28		1.646592s
2025-06-05T18:53:27.631614220Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 638, 'humi': 46, 'methane': 203, 'temp': 23, 'unix': 1749156762}	-113		1.646592s
2025-06-05T19:02:13.673386666Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 402, 'bat2': 498, 'co2': 523, 'humi': 44, 'methane': 204, 'temp': 24, 'unix': 1749157290}	-34		0.071936s
2025-06-05T18:08:35.708261060Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 441, 'humi': 45, 'methane': 715, 'temp': 23, 'unix': 1719591565}	-27		1.482752s
2025-06-05T18:10:14.265229267Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 589, 'humi': 43, 'methane': 297, 'temp': 24, 'unix': 1719591664}	-27		1.482752s
2025-06-05T18:18:58.259890384Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 0, 'bat2': 0, 'co2': 524, 'humi': 41, 'methane': 237, 'temp': 25, 'unix': 1719592189}	-111		0.123392s
2025-06-05T18:20:10.531868378Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 549, 'humi': 41, 'methane': 246, 'temp': 25, 'unix': 1749154765}	-29		1.646592s
2025-06-05T18:21:08.984643489Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 566, 'humi': 42, 'methane': 242, 'temp': 24, 'unix': 1749154824}	-27		1.646592s
2025-06-05T18:29:55.102562306Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 403, 'bat2': 498, 'co2': 490, 'humi': 42, 'methane': 221, 'temp': 25, 'unix': 1749155351}	-29		0.133632s
2025-06-05T18:43:00.799340052Z	eui-2cf7f1203230c6b7	8		{'bat1': 413, 'bat2': 498, 'co2': 452, 'humi': 43, 'methane': 229, 'temp': 24, 'unix': 1749156136}	-29		1.646592s
2025-06-05T18:48:25.847009579Z	eui-2cf7f1203230c6b7	8		{'bat1': 403, 'bat2': 498, 'co2': 714, 'humi': 47, 'methane': 197, 'temp': 22, 'unix': 1749156461}	-28		1.646592s
2025-06-05T18:53:27.631614220Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 638, 'humi': 46, 'methane': 203, 'temp': 23, 'unix': 1749156762}	-113		1.646592s
2025-06-05T19:02:13.673386666Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 402, 'bat2': 498, 'co2': 523, 'humi': 44, 'methane': 204, 'temp': 24, 'unix': 1749157290}	-34		0.071936s
2025-06-05T18:08:35.708261060Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 441, 'humi': 45, 'methane': 715, 'temp': 23, 'unix': 1719591565}	-27		1.482752s
2025-06-05T18:10:14.265229267Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 589, 'humi': 43, 'methane': 297, 'temp': 24, 'unix': 1719591664}	-27		1.482752s
2025-06-05T18:18:58.259890384Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 0, 'bat2': 0, 'co2': 524, 'humi': 41, 'methane': 237, 'temp': 25, 'unix': 1719592189}	-111		0.123392s
2025-06-05T18:20:10.531868378Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 549, 'humi': 41, 'methane': 246, 'temp': 25, 'unix': 1749154765}	-29		1.646592s
2025-06-05T18:21:08.984643489Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 566, 'humi': 42, 'methane': 242, 'temp': 24, 'unix': 1749154824}	-27		1.646592s
2025-06-05T18:29:55.102562306Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 403, 'bat2': 498, 'co2': 490, 'humi': 42, 'methane': 221, 'temp': 25, 'unix': 1749155351}	-29		0.133632s
2025-06-05T18:43:00.799340052Z	eui-2cf7f1203230c6b7	8		{'bat1': 413, 'bat2': 498, 'co2': 452, 'humi': 43, 'methane': 229, 'temp': 24, 'unix': 1749156136}	-29		1.646592s
2025-06-05T18:48:25.847009579Z	eui-2cf7f1203230c6b7	8		{'bat1': 403, 'bat2': 498, 'co2': 714, 'humi': 47, 'methane': 197, 'temp': 22, 'unix': 1749156461}	-28		1.646592s
2025-06-05T18:53:27.631614220Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 638, 'humi': 46, 'methane': 203, 'temp': 23, 'unix': 1749156762}	-113		1.646592s
2025-06-05T19:02:13.673386666Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 402, 'bat2': 498, 'co2': 523, 'humi': 44, 'methane': 204, 'temp': 24, 'unix': 1749157290}	-34		0.071936s
2025-06-05T18:08:35.708261060Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 441, 'humi': 45, 'methane': 715, 'temp': 23, 'unix': 1719591565}	-27		1.482752s
2025-06-05T18:10:14.265229267Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 589, 'humi': 43, 'methane': 297, 'temp': 24, 'unix': 1719591664}	-27		1.482752s
2025-06-05T18:18:58.259890384Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 0, 'bat2': 0, 'co2': 524, 'humi': 41, 'methane': 237, 'temp': 25, 'unix': 1719592189}	-111		0.123392s
2025-06-05T18:20:10.531868378Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 549, 'humi': 41, 'methane': 246, 'temp': 25, 'unix': 1749154765}	-29		1.646592s
2025-06-05T18:21:08.984643489Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 566, 'humi': 42, 'methane': 242, 'temp': 24, 'unix': 1749154824}	-27		1.646592s
2025-06-05T18:29:55.102562306Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 403, 'bat2': 498, 'co2': 490, 'humi': 42, 'methane': 221, 'temp': 25, 'unix': 1749155351}	-29		0.133632s
2025-06-05T18:43:00.799340052Z	eui-2cf7f1203230c6b7	8		{'bat1': 413, 'bat2': 498, 'co2': 452, 'humi': 43, 'methane': 229, 'temp': 24, 'unix': 1749156136}	-29		1.646592s
2025-06-05T18:48:25.847009579Z	eui-2cf7f1203230c6b7	8		{'bat1': 403, 'bat2': 498, 'co2': 714, 'humi': 47, 'methane': 197, 'temp': 22, 'unix': 1749156461}	-28		1.646592s
2025-06-05T18:53:27.631614220Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 638, 'humi': 46, 'methane': 203, 'temp': 23, 'unix': 1749156762}	-113		1.646592s
2025-06-05T19:02:13.673386666Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 402, 'bat2': 498, 'co2': 523, 'humi': 44, 'methane': 204, 'temp': 24, 'unix': 1749157290}	-34		0.071936s
2025-06-05T18:08:35.708261060Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 441, 'humi': 45, 'methane': 715, 'temp': 23, 'unix': 1719591565}	-27		1.482752s
2025-06-05T18:10:14.265229267Z	eui-2cf7f1203230c6b7	8		{'bat1': 0, 'bat2': 0, 'co2': 589, 'humi': 43, 'methane': 297, 'temp': 24, 'unix': 1719591664}	-27		1.482752s
2025-06-05T18:18:58.259890384Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 0, 'bat2': 0, 'co2': 524, 'humi': 41, 'methane': 237, 'temp': 25, 'unix': 1719592189}	-111		0.123392s
2025-06-05T18:20:10.531868378Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 549, 'humi': 41, 'methane': 246, 'temp': 25, 'unix': 1749154765}	-29		1.646592s
2025-06-05T18:21:08.984643489Z	eui-2cf7f1203230c6b7	8		{'bat1': 405, 'bat2': 498, 'co2': 566, 'humi': 42, 'methane': 242, 'temp': 24, 'unix': 1749154824}	-27		1.646592s
2025-06-05T18:29:55.102562306Z	eui-2cf7f1203230c6b7	8	1	{'bat1': 403, 'bat2': 498, 'co2': 490, 'humi': 42, 'methane': 221, 'temp': 25, 'unix': 1749155351}	-29		0.133632s
