received_at	device_id	f_port	f_cnt	decoded_payload	rssi	data_rate_index	consumed_airtime
2025-03-15T03:22:45.289697193Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 476, 'co2': 553, 'rh': 80.1, 'temp': 4.3, 'unix': 1742012558}	-118		0.205824s
2025-03-15T06:22:43.390611205Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 480, 'co2': 393, 'rh': 80, 'temp': 3.8, 'unix': 1742023358}	-117		0.205824s
2025-03-15T09:22:41.455796854Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 601, 'co2': 431, 'rh': 74.5, 'temp': 13.1, 'unix': 1742034157}	-115		0.205824s
2025-03-15T12:22:39.736858567Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 691, 'co2': 419, 'rh': 68.5, 'temp': 16.4, 'unix': 1742044956}	-114		0.205824s
2025-03-15T15:22:37.710681862Z	eui-70b3d57ed005a0a4	118	5	{'CH4': 638, 'co2': 464, 'rh': 71.5, 'temp': 12.1, 'unix': 1742055753}	-115		0.205824s
2025-03-15T18:22:35.773890497Z	eui-70b3d57ed005a0a4	118	6	{'CH4': 619, 'co2': 327, 'rh': 73.6, 'temp': 9, 'unix': 1742066549}	-118		0.205824s
2025-03-15T21:22:33.801087949Z	eui-70b3d57ed005a0a4	118	7	{'CH4': 595, 'co2': 372, 'rh': 75.5, 'temp': 7.5, 'unix': 1742077346}	-117		0.205824s
2025-03-16T00:22:46.986963145Z	eui-70b3d57ed005a0a4	118		{'CH4': 579, 'co2': 378, 'rh': 87.5, 'temp': 4.7, 'unix': 1742088163}	-115		0.205824s
2025-03-16T03:22:45.019000634Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 595, 'co2': 471, 'rh': 74.5, 'temp': 8.8, 'unix': 1742098958}	-117		0.226304s
2025-03-16T06:22:43.015473884Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 604, 'co2': 330, 'rh': 73.5, 'temp': 9.8, 'unix': 1742109755}	-115		0.205824s
2025-03-16T09:22:41.026683320Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 686, 'co2': 381, 'rh': 71.5, 'temp': 15.1, 'unix': 1742120554}	-116		0.205824s
2025-03-16T12:22:39.023770404Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 758, 'co2': 418, 'rh': 67.9, 'temp': 20.2, 'unix': 1742131352}	-115		0.205824s
2025-03-16T15:22:37.028612427Z	eui-70b3d57ed005a0a4	118	5	{'CH4': 661, 'co2': 477, 'rh': 71.8, 'temp': 13.3, 'unix': 1742142149}	-113		0.205824s
2025-03-15T00:22:47.201078041Z	eui-70b3d57ed005a0a4	118		{'CH4': 524, 'co2': 418, 'rh': 93.5, 'temp': 1.6, 'unix': 1742001764}	-118		0.205824s
2025-03-15T03:22:45.289697193Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 476, 'co2': 553, 'rh': 80.1, 'temp': 4.3, 'unix': 1742012558}	-118		0.205824s
2025-03-15T06:22:43.390611205Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 480, 'co2': 393, 'rh': 80, 'temp': 3.8, 'unix': 1742023358}	-117		0.205824s
2025-03-15T09:22:41.455796854Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 601, 'co2': 431, 'rh': 74.5, 'temp': 13.1, 'unix': 1742034157}	-115		0.205824s
2025-03-15T12:22:39.736858567Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 691, 'co2': 419, 'rh': 68.5, 'temp': 16.4, 'unix': 1742044956}	-114		0.205824s
2025-03-15T15:22:37.710681862Z	eui-70b3d57ed005a0a4	118	5	{'CH4': 638, 'co2': 464, 'rh': 71.5, 'temp': 12.1, 'unix': 1742055753}	-115		0.205824s
2025-03-15T18:22:35.773890497Z	eui-70b3d57ed005a0a4	118	6	{'CH4': 619, 'co2': 327, 'rh': 73.6, 'temp': 9, 'unix': 1742066549}	-118		0.205824s
2025-03-15T21:22:33.801087949Z	eui-70b3d57ed005a0a4	118	7	{'CH4': 595, 'co2': 372, 'rh': 75.5, 'temp': 7.5, 'unix': 1742077346}	-117		0.205824s
2025-03-16T00:22:46.986963145Z	eui-70b3d57ed005a0a4	118		{'CH4': 579, 'co2': 378, 'rh': 87.5, 'temp': 4.7, 'unix': 1742088163}	-115		0.205824s
2025-03-16T03:22:45.019000634Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 595, 'co2': 471, 'rh': 74.5, 'temp': 8.8, 'unix': 1742098958}	-117		0.226304s
2025-03-16T06:22:43.015473884Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 604, 'co2': 330, 'rh': 73.5, 'temp': 9.8, 'unix': 1742109755}	-115		0.205824s
2025-03-16T09:22:41.026683320Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 686, 'co2': 381, 'rh': 71.5, 'temp': 15.1, 'unix': 1742120554}	-116		0.205824s
2025-03-16T12:22:39.023770404Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 758, 'co2': 418, 'rh': 67.9, 'temp': 20.2, 'unix': 1742131352}	-115		0.205824s
2025-03-16T15:22:37.028612427Z	eui-70b3d57ed005a0a4	118	5	{'CH4': 661, 'co2': 477, 'rh': 71.8, 'temp': 13.3, 'unix': 1742142149}	-113		0.205824s
2025-03-15T00:22:47.201078041Z	eui-70b3d57ed005a0a4	118		{'CH4': 524, 'co2': 418, 'rh': 93.5, 'temp': 1.6, 'unix': 1742001764}	-118		0.205824s
2025-03-15T03:22:45.289697193Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 476, 'co2': 553, 'rh': 80.1, 'temp': 4.3, 'unix': 1742012558}	-118		0.205824s
2025-03-15T06:22:43.390611205Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 480, 'co2': 393, 'rh': 80, 'temp': 3.8, 'unix': 1742023358}	-117		0.205824s
2025-03-15T09:22:41.455796854Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 601, 'co2': 431, 'rh': 74.5, 'temp': 13.1, 'unix': 1742034157}	-115		0.205824s
2025-03-15T12:22:39.736858567Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 691, 'co2': 419, 'rh': 68.5, 'temp': 16.4, 'unix': 1742044956}	-114		0.205824s
2025-03-15T15:22:37.710681862Z	eui-70b3d57ed005a0a4	118	5	{'CH4': 638, 'co2': 464, 'rh': 71.5, 'temp': 12.1, 'unix': 1742055753}	-115		0.205824s
2025-03-15T18:22:35.773890497Z	eui-70b3d57ed005a0a4	118	6	{'CH4': 619, 'co2': 327, 'rh': 73.6, 'temp': 9, 'unix': 1742066549}	-118		0.205824s
2025-03-15T21:22:33.801087949Z	eui-70b3d57ed005a0a4	118	7	{'CH4': 595, 'co2': 372, 'rh': 75.5, 'temp': 7.5, 'unix': 1742077346}	-117		0.205824s
2025-03-16T00:22:46.986963145Z	eui-70b3d57ed005a0a4	118		{'CH4': 579, 'co2': 378, 'rh': 87.5, 'temp': 4.7, 'unix': 1742088163}	-115		0.205824s
2025-03-16T03:22:45.019000634Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 595, 'co2': 471, 'rh': 74.5, 'temp': 8.8, 'unix': 1742098958}	-117		0.226304s
2025-03-16T06:22:43.015473884Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 604, 'co2': 330, 'rh': 73.5, 'temp': 9.8, 'unix': 1742109755}	-115		0.205824s
2025-03-16T09:22:41.026683320Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 686, 'co2': 381, 'rh': 71.5, 'temp': 15.1, 'unix': 1742120554}	-116		0.205824s
2025-03-16T12:22:39.023770404Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 758, 'co2': 418, 'rh': 67.9, 'temp': 20.2, 'unix': 1742131352}	-115		0.205824s
2025-03-16T15:22:37.028612427Z	eui-70b3d57ed005a0a4	118	5	{'CH4': 661, 'co2': 477, 'rh': 71.8, 'temp': 13.3, 'unix': 1742142149}	-113		0.205824s
2025-03-16T21:22:33.024922483Z	eui-70b3d57ed005a0a4	118	7	{'CH4': 573, 'co2': 382, 'rh': 77.2, 'temp': 6.8, 'unix': 1742163746}	-116		0.205824s
2025-03-15T00:22:47.201078041Z	eui-70b3d57ed005a0a4	118		{'CH4': 524, 'co2': 418, 'rh': 93.5, 'temp': 1.6, 'unix': 1742001764}	-118		0.205824s
2025-03-15T03:22:45.289697193Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 476, 'co2': 553, 'rh': 80.1, 'temp': 4.3, 'unix': 1742012558}	-118		0.205824s
2025-03-15T06:22:43.390611205Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 480, 'co2': 393, 'rh': 80, 'temp': 3.8, 'unix': 1742023358}	-117		0.205824s
2025-03-15T09:22:41.455796854Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 601, 'co2': 431, 'rh': 74.5, 'temp': 13.1, 'unix': 1742034157}	-115		0.205824s
2025-03-15T12:22:39.736858567Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 691, 'co2': 419, 'rh': 68.5, 'temp': 16.4, 'unix': 1742044956}	-114		0.205824s
2025-03-15T15:22:37.710681862Z	eui-70b3d57ed005a0a4	118	5	{'CH4': 638, 'co2': 464, 'rh': 71.5, 'temp': 12.1, 'unix': 1742055753}	-115		0.205824s
2025-03-15T18:22:35.773890497Z	eui-70b3d57ed005a0a4	118	6	{'CH4': 619, 'co2': 327, 'rh': 73.6, 'temp': 9, 'unix': 1742066549}	-118		0.205824s
2025-03-15T21:22:33.801087949Z	eui-70b3d57ed005a0a4	118	7	{'CH4': 595, 'co2': 372, 'rh': 75.5, 'temp': 7.5, 'unix': 1742077346}	-117		0.205824s
2025-03-16T00:22:46.986963145Z	eui-70b3d57ed005a0a4	118		{'CH4': 579, 'co2': 378, 'rh': 87.5, 'temp': 4.7, 'unix': 1742088163}	-115		0.205824s
2025-03-16T03:22:45.019000634Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 595, 'co2': 471, 'rh': 74.5, 'temp': 8.8, 'unix': 1742098958}	-117		0.226304s
2025-03-16T06:22:43.015473884Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 604, 'co2': 330, 'rh': 73.5, 'temp': 9.8, 'unix': 1742109755}	-115		0.205824s
2025-03-16T09:22:41.026683320Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 686, 'co2': 381, 'rh': 71.5, 'temp': 15.1, 'unix': 1742120554}	-116		0.205824s
2025-03-16T12:22:39.023770404Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 758, 'co2': 418, 'rh': 67.9, 'temp': 20.2, 'unix': 1742131352}	-115		0.205824s
2025-03-16T15:22:37.028612427Z	eui-70b3d57ed005a0a4	118	5	{'CH4': 661, 'co2': 477, 'rh': 71.8, 'temp': 13.3, 'unix': 1742142149}	-113		0.205824s
2025-03-16T21:22:33.024922483Z	eui-70b3d57ed005a0a4	118	7	{'CH4': 573, 'co2': 382, 'rh': 77.2, 'temp': 6.8, 'unix': 1742163746}	-116		0.205824s
2025-03-15T00:22:47.201078041Z	eui-70b3d57ed005a0a4	118		{'CH4': 524, 'co2': 418, 'rh': 93.5, 'temp': 1.6, 'unix': 1742001764}	-118		0.205824s
2025-03-15T03:22:45.289697193Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 476, 'co2': 553, 'rh': 80.1, 'temp': 4.3, 'unix': 1742012558}	-118		0.205824s
2025-03-15T06:22:43.390611205Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 480, 'co2': 393, 'rh': 80, 'temp': 3.8, 'unix': 1742023358}	-117		0.205824s
2025-03-15T09:22:41.455796854Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 601, 'co2': 431, 'rh': 74.5, 'temp': 13.1, 'unix': 1742034157}	-115		0.205824s
2025-03-15T12:22:39.736858567Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 691, 'co2': 419, 'rh': 68.5, 'temp': 16.4, 'unix': 1742044956}	-114		0.205824s
2025-03-15T15:22:37.710681862Z	eui-70b3d57ed005a0a4	118	5	{'CH4': 638, 'co2': 464, 'rh': 71.5, 'temp': 12.1, 'unix': 1742055753}	-115		0.205824s
2025-03-15T18:22:35.773890497Z	eui-70b3d57ed005a0a4	118	6	{'CH4': 619, 'co2': 327, 'rh': 73.6, 'temp': 9, 'unix': 1742066549}	-118		0.205824s
2025-03-15T21:22:33.801087949Z	eui-70b3d57ed005a0a4	118	7	{'CH4': 595, 'co2': 372, 'rh': 75.5, 'temp': 7.5, 'unix': 1742077346}	-117		0.205824s
2025-03-16T00:22:46.986963145Z	eui-70b3d57ed005a0a4	118		{'CH4': 579, 'co2': 378, 'rh': 87.5, 'temp': 4.7, 'unix': 1742088163}	-115		0.205824s
2025-03-16T03:22:45.019000634Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 595, 'co2': 471, 'rh': 74.5, 'temp': 8.8, 'unix': 1742098958}	-117		0.226304s
2025-03-16T06:22:43.015473884Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 604, 'co2': 330, 'rh': 73.5, 'temp': 9.8, 'unix': 1742109755}	-115		0.205824s
2025-03-16T09:22:41.026683320Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 686, 'co2': 381, 'rh': 71.5, 'temp': 15.1, 'unix': 1742120554}	-116		0.205824s
2025-03-16T12:22:39.023770404Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 758, 'co2': 418, 'rh': 67.9, 'temp': 20.2, 'unix': 1742131352}	-115		0.205824s
2025-03-16T15:22:37.028612427Z	eui-70b3d57ed005a0a4	118	5	{'CH4': 661, 'co2': 477, 'rh': 71.8, 'temp': 13.3, 'unix': 1742142149}	-113		0.205824s
2025-03-16T21:22:33.024922483Z	eui-70b3d57ed005a0a4	118	7	{'CH4': 573, 'co2': 382, 'rh': 77.2, 'temp': 6.8, 'unix': 1742163746}	-116		0.205824s
2025-03-15T00:22:47.201078041Z	eui-70b3d57ed005a0a4	118		{'CH4': 524, 'co2': 418, 'rh': 93.5, 'temp': 1.6, 'unix': 1742001764}	-118		0.205824s
2025-03-15T03:22:45.289697193Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 476, 'co2': 553, 'rh': 80.1, 'temp': 4.3, 'unix': 1742012558}	-118		0.205824s
2025-03-15T06:22:43.390611205Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 480, 'co2': 393, 'rh': 80, 'temp': 3.8, 'unix': 1742023358}	-117		0.205824s
2025-03-15T09:22:41.455796854Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 601, 'co2': 431, 'rh': 74.5, 'temp': 13.1, 'unix': 1742034157}	-115		0.205824s
2025-03-15T12:22:39.736858567Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 691, 'co2': 419, 'rh': 68.5, 'temp': 16.4, 'unix': 1742044956}	-114		0.205824s
2025-03-15T15:22:37.710681862Z	eui-70b3d57ed005a0a4	118	5	{'CH4': 638, 'co2': 464, 'rh': 71.5, 'temp': 12.1, 'unix': 1742055753}	-115		0.205824s
2025-03-15T18:22:35.773890497Z	eui-70b3d57ed005a0a4	118	6	{'CH4': 619, 'co2': 327, 'rh': 73.6, 'temp': 9, 'unix': 1742066549}	-118		0.205824s
2025-03-15T21:22:33.801087949Z	eui-70b3d57ed005a0a4	118	7	{'CH4': 595, 'co2': 372, 'rh': 75.5, 'temp': 7.5, 'unix': 1742077346}	-117		0.205824s
2025-03-16T00:22:46.986963145Z	eui-70b3d57ed005a0a4	118		{'CH4': 579, 'co2': 378, 'rh': 87.5, 'temp': 4.7, 'unix': 1742088163}	-115		0.205824s
2025-03-16T03:22:45.019000634Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 595, 'co2': 471, 'rh': 74.5, 'temp': 8.8, 'unix': 1742098958}	-117		0.226304s
2025-03-16T06:22:43.015473884Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 604, 'co2': 330, 'rh': 73.5, 'temp': 9.8, 'unix': 1742109755}	-115		0.205824s
2025-03-16T09:22:41.026683320Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 686, 'co2': 381, 'rh': 71.5, 'temp': 15.1, 'unix': 1742120554}	-116		0.205824s
2025-03-16T12:22:39.023770404Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 758, 'co2': 418, 'rh': 67.9, 'temp': 20.2, 'unix': 1742131352}	-115		0.205824s
2025-03-16T15:22:37.028612427Z	eui-70b3d57ed005a0a4	118	5	{'CH4': 661, 'co2': 477, 'rh': 71.8, 'temp': 13.3, 'unix': 1742142149}	-113		0.205824s
2025-03-16T21:22:33.024922483Z	eui-70b3d57ed005a0a4	118	7	{'CH4': 573, 'co2': 382, 'rh': 77.2, 'temp': 6.8, 'unix': 1742163746}	-116		0.205824s
2025-03-15T00:22:47.201078041Z	eui-70b3d57ed005a0a4	118		{'CH4': 524, 'co2': 418, 'rh': 93.5, 'temp': 1.6, 'unix': 1742001764}	-118		0.205824s
2025-03-15T03:22:45.289697193Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 476, 'co2': 553, 'rh': 80.1, 'temp': 4.3, 'unix': 1742012558}	-118		0.205824s
2025-03-15T06:22:43.390611205Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 480, 'co2': 393, 'rh': 80, 'temp': 3.8, 'unix': 1742023358}	-117		0.205824s
2025-03-15T09:22:41.455796854Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 601, 'co2': 431, 'rh': 74.5, 'temp': 13.1, 'unix': 1742034157}	-115		0.205824s
2025-03-15T12:22:39.736858567Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 691, 'co2': 419, 'rh': 68.5, 'temp': 16.4, 'unix': 1742044956}	-114		0.205824s
2025-03-15T15:22:37.710681862Z	eui-70b3d57ed005a0a4	118	5	{'CH4': 638, 'co2': 464, 'rh': 71.5, 'temp': 12.1, 'unix': 1742055753}	-115		0.205824s
2025-03-15T18:22:35.773890497Z	eui-70b3d57ed005a0a4	118	6	{'CH4': 619, 'co2': 327, 'rh': 73.6, 'temp': 9, 'unix': 1742066549}	-118		0.205824s
2025-03-15T21:22:33.801087949Z	eui-70b3d57ed005a0a4	118	7	{'CH4': 595, 'co2': 372, 'rh': 75.5, 'temp': 7.5, 'unix': 1742077346}	-117		0.205824s
2025-03-16T00:22:46.986963145Z	eui-70b3d57ed005a0a4	118		{'CH4': 579, 'co2': 378, 'rh': 87.5, 'temp': 4.7, 'unix': 1742088163}	-115		0.205824s
2025-03-16T03:22:45.019000634Z	eui-70b3d57ed005a0a4	118	1	{'CH4': 595, 'co2': 471, 'rh': 74.5, 'temp': 8.8, 'unix': 1742098958}	-117		0.226304s
2025-03-16T06:22:43.015473884Z	eui-70b3d57ed005a0a4	118	2	{'CH4': 604, 'co2': 330, 'rh': 73.5, 'temp': 9.8, 'unix': 1742109755}	-115		0.205824s
2025-03-16T09:22:41.026683320Z	eui-70b3d57ed005a0a4	118	3	{'CH4': 686, 'co2': 381, 'rh': 71.5, 'temp': 15.1, 'unix': 1742120554}	-116		0.205824s
2025-03-16T12:22:39.023770404Z	eui-70b3d57ed005a0a4	118	4	{'CH4': 758, 'co2': 418, 'rh': 67.9, 'temp': 20.2, 'unix': 1742131352}	-115		0.205824s
